id;Entity;Code;Year;share of renewables
Trinidad and Tobago-1996;Trinidad and Tobago;TTO;1996;0.053836137
Trinidad and Tobago-1997;Trinidad and Tobago;TTO;1997;0.057017732
Trinidad and Tobago-1998;Trinidad and Tobago;TTO;1998;0.056172792
Trinidad and Tobago-1999;Trinidad and Tobago;TTO;1999;0.050541118
Trinidad and Tobago-2000;Trinidad and Tobago;TTO;2000;0.054040425
Trinidad and Tobago-2001;Trinidad and Tobago;TTO;2001;0.07365426
Trinidad and Tobago-2002;Trinidad and Tobago;TTO;2002;0.06166655
Trinidad and Tobago-2003;Trinidad and Tobago;TTO;2003;0.02733469
Trinidad and Tobago-2004;Trinidad and Tobago;TTO;2004;0.046458136
Trinidad and Tobago-2005;Trinidad and Tobago;TTO;2005;0.041819725
Trinidad and Tobago-2006;Trinidad and Tobago;TTO;2006;0.04218804
Trinidad and Tobago-2007;Trinidad and Tobago;TTO;2007;0.031051729
Trinidad and Tobago-2008;Trinidad and Tobago;TTO;2008;0.03328308
Trinidad and Tobago-2009;Trinidad and Tobago;TTO;2009;0.032574173
Trinidad and Tobago-2010;Trinidad and Tobago;TTO;2010;0.004750972
Trinidad and Tobago-2011;Trinidad and Tobago;TTO;2011;0.0048135966
Trinidad and Tobago-2012;Trinidad and Tobago;TTO;2012;0.0048528085
Trinidad and Tobago-2013;Trinidad and Tobago;TTO;2013;0.004740282
Trinidad and Tobago-2014;Trinidad and Tobago;TTO;2014;0.005310354
Trinidad and Tobago-2015;Trinidad and Tobago;TTO;2015;0.006235237
Trinidad and Tobago-2016;Trinidad and Tobago;TTO;2016;0.0069855326
Trinidad and Tobago-2017;Trinidad and Tobago;TTO;2017;0.0065434193
Trinidad and Tobago-2018;Trinidad and Tobago;TTO;2018;0.0062400484
Trinidad and Tobago-2019;Trinidad and Tobago;TTO;2019;0.006373613
Trinidad and Tobago-2020;Trinidad and Tobago;TTO;2020;0.0073120086
Trinidad and Tobago-2021;Trinidad and Tobago;TTO;2021;0.007159467
Turkey-1965;Turkey;TUR;1965;7.396099
Turkey-1966;Turkey;TUR;1966;6.9609694
Turkey-1967;Turkey;TUR;1967;6.99738
Turkey-1968;Turkey;TUR;1968;7.877497
Turkey-1969;Turkey;TUR;1969;7.791776
Turkey-1970;Turkey;TUR;1970;6.4751015
Turkey-1971;Turkey;TUR;1971;5.071615
Turkey-1972;Turkey;TUR;1972;5.530314
Turkey-1973;Turkey;TUR;1973;4.0500865
Turkey-1974;Turkey;TUR;1974;5.0477066
Turkey-1975;Turkey;TUR;1975;7.7707553
Turkey-1976;Turkey;TUR;1976;9.604342
Turkey-1977;Turkey;TUR;1977;9.040463
Turkey-1978;Turkey;TUR;1978;9.207899
Turkey-1979;Turkey;TUR;1979;10.752221
Turkey-1980;Turkey;TUR;1980;11.387237
Turkey-1981;Turkey;TUR;1981;12.502702
Turkey-1982;Turkey;TUR;1982;12.745108
Turkey-1983;Turkey;TUR;1983;9.873127
Turkey-1984;Turkey;TUR;1984;11.116494
Turkey-1985;Turkey;TUR;1985;9.229307
Turkey-1986;Turkey;TUR;1986;8.374288
Turkey-1987;Turkey;TUR;1987;11.513276
Turkey-1988;Turkey;TUR;1988;16.268532
Turkey-1989;Turkey;TUR;1989;10.282754
Turkey-1990;Turkey;TUR;1990;12.219702
Turkey-1991;Turkey;TUR;1991;11.752681
Turkey-1992;Turkey;TUR;1992;13.079587
Turkey-1993;Turkey;TUR;1993;15.372353
Turkey-1994;Turkey;TUR;1994;14.304976
Turkey-1995;Turkey;TUR;1995;14.924197
Turkey-1996;Turkey;TUR;1996;15.543943
Turkey-1997;Turkey;TUR;1997;14.665958
Turkey-1998;Turkey;TUR;1998;15.141606
Turkey-1999;Turkey;TUR;1999;12.753752
Turkey-2000;Turkey;TUR;2000;10.657172
Turkey-2001;Turkey;TUR;2001;9.108514
Turkey-2002;Turkey;TUR;2002;11.535796
Turkey-2003;Turkey;TUR;2003;11.330117
Turkey-2004;Turkey;TUR;2004;13.691692
Turkey-2005;Turkey;TUR;2005;11.418583
Turkey-2006;Turkey;TUR;2006;11.456921
Turkey-2007;Turkey;TUR;2007;8.7794895
Turkey-2008;Turkey;TUR;2008;8.211599
Turkey-2009;Turkey;TUR;2009;8.923344
Turkey-2010;Turkey;TUR;2010;12.280028
Turkey-2011;Turkey;TUR;2011;11.913782
Turkey-2012;Turkey;TUR;2012;12.522766
Turkey-2013;Turkey;TUR;2013;13.313222
Turkey-2014;Turkey;TUR;2014;9.769227
Turkey-2015;Turkey;TUR;2015;14.063813
Turkey-2016;Turkey;TUR;2016;14.479534
Turkey-2017;Turkey;TUR;2017;13.170472
Turkey-2018;Turkey;TUR;2018;14.846624
Turkey-2019;Turkey;TUR;2019;19.254936
Turkey-2020;Turkey;TUR;2020;19.15011
Turkey-2021;Turkey;TUR;2021;16.517044
Turkmenistan-1985;Turkmenistan;TKM;1985;0.006192074
Turkmenistan-1986;Turkmenistan;TKM;1986;0.0049751503
Turkmenistan-1987;Turkmenistan;TKM;1987;0.0050011007
Turkmenistan-1988;Turkmenistan;TKM;1988;0.0049674627
Turkmenistan-1989;Turkmenistan;TKM;1989;0.0048344634
Turkmenistan-1990;Turkmenistan;TKM;1990;0.0058338353
Turkmenistan-1991;Turkmenistan;TKM;1991;0.0056805327
Turkmenistan-1992;Turkmenistan;TKM;1992;0.008334941
Turkmenistan-1993;Turkmenistan;TKM;1993;0.012083901
Turkmenistan-1994;Turkmenistan;TKM;1994;0.009070907
Turkmenistan-1995;Turkmenistan;TKM;1995;0.011020049
Turkmenistan-1996;Turkmenistan;TKM;1996;0.00944812
Turkmenistan-1997;Turkmenistan;TKM;1997;0.012338526
Turkmenistan-1998;Turkmenistan;TKM;1998;0.011901928
Turkmenistan-1999;Turkmenistan;TKM;1999;0.0103807915
Turkmenistan-2000;Turkmenistan;TKM;2000;0.007789437
Turkmenistan-2001;Turkmenistan;TKM;2001;0.006134593
Turkmenistan-2002;Turkmenistan;TKM;2002;0.0072076363
Turkmenistan-2003;Turkmenistan;TKM;2003;0.005189047
Turkmenistan-2004;Turkmenistan;TKM;2004;0.0052081347
Turkmenistan-2005;Turkmenistan;TKM;2005;0.005111974
Turkmenistan-2006;Turkmenistan;TKM;2006;0.0050275014
Turkmenistan-2007;Turkmenistan;TKM;2007;0.00514901
Turkmenistan-2008;Turkmenistan;TKM;2008;0.0062377746
Turkmenistan-2009;Turkmenistan;TKM;2009;0.0038020334
Turkmenistan-2010;Turkmenistan;TKM;2010;0.0036830562
Turkmenistan-2011;Turkmenistan;TKM;2011;0.003594085
Turkmenistan-2012;Turkmenistan;TKM;2012;0.0037522675
Turkmenistan-2013;Turkmenistan;TKM;2013;0.005074127
Turkmenistan-2014;Turkmenistan;TKM;2014;0.0061142617
Turkmenistan-2015;Turkmenistan;TKM;2015;0.006777034
Turkmenistan-2016;Turkmenistan;TKM;2016;0.00823534
Turkmenistan-2017;Turkmenistan;TKM;2017;0.008254031
Turkmenistan-2018;Turkmenistan;TKM;2018;0.007368346
Turkmenistan-2019;Turkmenistan;TKM;2019;0.006747688
Turkmenistan-2020;Turkmenistan;TKM;2020;0.0071611474
Turkmenistan-2021;Turkmenistan;TKM;2021;0.007483229
USSR-1965;USSR;OWID_USS;1965;3.4813333
USSR-1966;USSR;OWID_USS;1966;3.6910224
USSR-1967;USSR;OWID_USS;1967;3.3877106
USSR-1968;USSR;OWID_USS;1968;3.8358662
USSR-1969;USSR;OWID_USS;1969;4.067017
USSR-1970;USSR;OWID_USS;1970;4.1746306
USSR-1971;USSR;OWID_USS;1971;4.0343986
USSR-1972;USSR;OWID_USS;1972;3.7400339
USSR-1973;USSR;OWID_USS;1973;3.5433114
USSR-1974;USSR;OWID_USS;1974;3.623434
USSR-1975;USSR;OWID_USS;1975;3.294978
USSR-1976;USSR;OWID_USS;1976;3.416684
USSR-1977;USSR;OWID_USS;1977;3.5416842
USSR-1978;USSR;OWID_USS;1978;3.918541
USSR-1979;USSR;OWID_USS;1979;3.8662982
USSR-1980;USSR;OWID_USS;1980;4.043397
USSR-1981;USSR;OWID_USS;1981;4.019434
USSR-1982;USSR;OWID_USS;1982;3.6683857
USSR-1983;USSR;OWID_USS;1983;3.7095659
USSR-1984;USSR;OWID_USS;1984;4.0228815
Ukraine-1985;Ukraine;UKR;1985;1.1391944
Ukraine-1986;Ukraine;UKR;1986;1.1281
Ukraine-1987;Ukraine;UKR;1987;0.99460196
Ukraine-1988;Ukraine;UKR;1988;1.2357125
Ukraine-1989;Ukraine;UKR;1989;1.0963215
Ukraine-1990;Ukraine;UKR;1990;0.9731684
Ukraine-1991;Ukraine;UKR;1991;1.1563052
Ukraine-1992;Ukraine;UKR;1992;0.92114043
Ukraine-1993;Ukraine;UKR;1993;1.4715108
Ukraine-1994;Ukraine;UKR;1994;1.8900633
Ukraine-1995;Ukraine;UKR;1995;1.5910708
Ukraine-1996;Ukraine;UKR;1996;1.4804907
Ukraine-1997;Ukraine;UKR;1997;1.7526177
Ukraine-1998;Ukraine;UKR;1998;2.9008694
Ukraine-1999;Ukraine;UKR;1999;2.6803248
Ukraine-2000;Ukraine;UKR;2000;2.1038008
Ukraine-2001;Ukraine;UKR;2001;2.264666
Ukraine-2002;Ukraine;UKR;2002;1.8132339
Ukraine-2003;Ukraine;UKR;2003;1.6885973
Ukraine-2004;Ukraine;UKR;2004;2.1416073
Ukraine-2005;Ukraine;UKR;2005;2.2117321
Ukraine-2006;Ukraine;UKR;2006;2.263283
Ukraine-2007;Ukraine;UKR;2007;1.8360311
Ukraine-2008;Ukraine;UKR;2008;2.133
Ukraine-2009;Ukraine;UKR;2009;2.5476246
Ukraine-2010;Ukraine;UKR;2010;2.61006
Ukraine-2011;Ukraine;UKR;2011;2.0985289
Ukraine-2012;Ukraine;UKR;2012;2.138865
Ukraine-2013;Ukraine;UKR;2013;3.0111837
Ukraine-2014;Ukraine;UKR;2014;2.2846859
Ukraine-2015;Ukraine;UKR;2015;1.9133266
Ukraine-2016;Ukraine;UKR;2016;2.366657
Ukraine-2017;Ukraine;UKR;2017;2.9754004
Ukraine-2018;Ukraine;UKR;2018;3.4212277
Ukraine-2019;Ukraine;UKR;2019;3.2903612
Ukraine-2020;Ukraine;UKR;2020;4.8960786
Ukraine-2021;Ukraine;UKR;2021;6.1008415
United Arab Emirates-1965;United Arab Emirates;ARE;1965;0
United Arab Emirates-1966;United Arab Emirates;ARE;1966;0
United Arab Emirates-1967;United Arab Emirates;ARE;1967;0
United Arab Emirates-1968;United Arab Emirates;ARE;1968;0
United Arab Emirates-1969;United Arab Emirates;ARE;1969;0
United Arab Emirates-1970;United Arab Emirates;ARE;1970;0
United Arab Emirates-1971;United Arab Emirates;ARE;1971;0
United Arab Emirates-1972;United Arab Emirates;ARE;1972;0
United Arab Emirates-1973;United Arab Emirates;ARE;1973;0
United Arab Emirates-1974;United Arab Emirates;ARE;1974;0
United Arab Emirates-1975;United Arab Emirates;ARE;1975;0
United Arab Emirates-1976;United Arab Emirates;ARE;1976;0
United Arab Emirates-1977;United Arab Emirates;ARE;1977;0
United Arab Emirates-1978;United Arab Emirates;ARE;1978;0
United Arab Emirates-1979;United Arab Emirates;ARE;1979;0
United Arab Emirates-1980;United Arab Emirates;ARE;1980;0
United Arab Emirates-1981;United Arab Emirates;ARE;1981;0
United Arab Emirates-1982;United Arab Emirates;ARE;1982;0
United Arab Emirates-1983;United Arab Emirates;ARE;1983;0
United Arab Emirates-1984;United Arab Emirates;ARE;1984;0
United Arab Emirates-1985;United Arab Emirates;ARE;1985;0
United Arab Emirates-1986;United Arab Emirates;ARE;1986;0
United Arab Emirates-1987;United Arab Emirates;ARE;1987;0
United Arab Emirates-1988;United Arab Emirates;ARE;1988;0
United Arab Emirates-1989;United Arab Emirates;ARE;1989;0
United Arab Emirates-1990;United Arab Emirates;ARE;1990;0
United Arab Emirates-1991;United Arab Emirates;ARE;1991;0
United Arab Emirates-1992;United Arab Emirates;ARE;1992;0
United Arab Emirates-1993;United Arab Emirates;ARE;1993;0
United Arab Emirates-1994;United Arab Emirates;ARE;1994;0
United Arab Emirates-1995;United Arab Emirates;ARE;1995;0
United Arab Emirates-1996;United Arab Emirates;ARE;1996;0
United Arab Emirates-1997;United Arab Emirates;ARE;1997;0
United Arab Emirates-1998;United Arab Emirates;ARE;1998;0
United Arab Emirates-1999;United Arab Emirates;ARE;1999;0
United Arab Emirates-2000;United Arab Emirates;ARE;2000;0
United Arab Emirates-2001;United Arab Emirates;ARE;2001;0
United Arab Emirates-2002;United Arab Emirates;ARE;2002;0
United Arab Emirates-2003;United Arab Emirates;ARE;2003;0
United Arab Emirates-2004;United Arab Emirates;ARE;2004;0
United Arab Emirates-2005;United Arab Emirates;ARE;2005;0
United Arab Emirates-2006;United Arab Emirates;ARE;2006;0
United Arab Emirates-2007;United Arab Emirates;ARE;2007;0
United Arab Emirates-2008;United Arab Emirates;ARE;2008;0
United Arab Emirates-2009;United Arab Emirates;ARE;2009;0.0019177264
United Arab Emirates-2010;United Arab Emirates;ARE;2010;0.005258371
United Arab Emirates-2011;United Arab Emirates;ARE;2011;0.005592252
United Arab Emirates-2012;United Arab Emirates;ARE;2012;0.006188438
United Arab Emirates-2013;United Arab Emirates;ARE;2013;0.020930015
United Arab Emirates-2014;United Arab Emirates;ARE;2014;0.07691704
United Arab Emirates-2015;United Arab Emirates;ARE;2015;0.06952883
United Arab Emirates-2016;United Arab Emirates;ARE;2016;0.06702232
United Arab Emirates-2017;United Arab Emirates;ARE;2017;0.15412748
United Arab Emirates-2018;United Arab Emirates;ARE;2018;0.2737676
United Arab Emirates-2019;United Arab Emirates;ARE;2019;0.79182535
United Arab Emirates-2020;United Arab Emirates;ARE;2020;1.0150354
United Kingdom-1965;United Kingdom;GBR;1965;0.58878726
United Kingdom-1966;United Kingdom;GBR;1966;0.57627946
United Kingdom-1967;United Kingdom;GBR;1967;0.620428
United Kingdom-1968;United Kingdom;GBR;1968;0.4564072
United Kingdom-1969;United Kingdom;GBR;1969;0.38531396
United Kingdom-1970;United Kingdom;GBR;1970;0.52578115
United Kingdom-1971;United Kingdom;GBR;1971;0.39834356
United Kingdom-1972;United Kingdom;GBR;1972;0.39256626
United Kingdom-1973;United Kingdom;GBR;1973;0.4255182
United Kingdom-1974;United Kingdom;GBR;1974;0.4752093
United Kingdom-1975;United Kingdom;GBR;1975;0.47519854
United Kingdom-1976;United Kingdom;GBR;1976;0.5503049
United Kingdom-1977;United Kingdom;GBR;1977;0.47088912
United Kingdom-1978;United Kingdom;GBR;1978;0.4820574
United Kingdom-1979;United Kingdom;GBR;1979;0.48675346
United Kingdom-1980;United Kingdom;GBR;1980;0.49102557
United Kingdom-1981;United Kingdom;GBR;1981;0.5643997
United Kingdom-1982;United Kingdom;GBR;1982;0.58695453
United Kingdom-1983;United Kingdom;GBR;1983;0.58459073
United Kingdom-1984;United Kingdom;GBR;1984;0.5849746
United Kingdom-1985;United Kingdom;GBR;1985;0.4892039
United Kingdom-1986;United Kingdom;GBR;1986;0.57397205
United Kingdom-1987;United Kingdom;GBR;1987;0.5047145
United Kingdom-1988;United Kingdom;GBR;1988;0.58119583
United Kingdom-1989;United Kingdom;GBR;1989;0.5676243
United Kingdom-1990;United Kingdom;GBR;1990;0.6801178
United Kingdom-1991;United Kingdom;GBR;1991;0.6104342
United Kingdom-1992;United Kingdom;GBR;1992;0.74249935
United Kingdom-1993;United Kingdom;GBR;1993;0.6676498
United Kingdom-1994;United Kingdom;GBR;1994;0.8253748
United Kingdom-1995;United Kingdom;GBR;1995;0.7896188
United Kingdom-1996;United Kingdom;GBR;1996;0.6443789
United Kingdom-1997;United Kingdom;GBR;1997;0.825345
United Kingdom-1998;United Kingdom;GBR;1998;0.9855972
United Kingdom-1999;United Kingdom;GBR;1999;1.1055505
United Kingdom-2000;United Kingdom;GBR;2000;1.1345575
United Kingdom-2001;United Kingdom;GBR;2001;1.0856745
United Kingdom-2002;United Kingdom;GBR;2002;1.2876195
United Kingdom-2003;United Kingdom;GBR;2003;1.2342336
United Kingdom-2004;United Kingdom;GBR;2004;1.6083946
United Kingdom-2005;United Kingdom;GBR;2005;1.924693
United Kingdom-2006;United Kingdom;GBR;2006;2.1163092
United Kingdom-2007;United Kingdom;GBR;2007;2.42211
United Kingdom-2008;United Kingdom;GBR;2008;2.912039
United Kingdom-2009;United Kingdom;GBR;2009;3.545405
United Kingdom-2010;United Kingdom;GBR;2010;3.6591299
United Kingdom-2011;United Kingdom;GBR;2011;4.891127
United Kingdom-2012;United Kingdom;GBR;2012;5.453807
United Kingdom-2013;United Kingdom;GBR;2013;6.9547257
United Kingdom-2014;United Kingdom;GBR;2014;8.877189
United Kingdom-2015;United Kingdom;GBR;2015;10.976621
United Kingdom-2016;United Kingdom;GBR;2016;11.037631
United Kingdom-2017;United Kingdom;GBR;2017;12.948246
United Kingdom-2018;United Kingdom;GBR;2018;14.526468
United Kingdom-2019;United Kingdom;GBR;2019;16.24154
United Kingdom-2020;United Kingdom;GBR;2020;20.078987
United Kingdom-2021;United Kingdom;GBR;2021;17.946543
United States-1965;United States;USA;1965;4.36887
United States-1966;United States;USA;1966;4.171402
United States-1967;United States;USA;1967;4.542216
United States-1968;United States;USA;1968;4.3309736
United States-1969;United States;USA;1969;4.5988784
United States-1970;United States;USA;1970;4.400803
United States-1971;United States;USA;1971;4.614475
United States-1972;United States;USA;1972;4.526047
United States-1973;United States;USA;1973;4.3547597
United States-1974;United States;USA;1974;4.902865
United States-1975;United States;USA;1975;5.006975
United States-1976;United States;USA;1976;4.5527077
United States-1977;United States;USA;1977;3.549314
United States-1978;United States;USA;1978;4.3275704
United States-1979;United States;USA;1979;4.2914057
United States-1980;United States;USA;1980;4.419221
United States-1981;United States;USA;1981;4.3367486
United States-1982;United States;USA;1982;5.2567115
United States-1983;United States;USA;1983;5.6848154
United States-1984;United States;USA;1984;5.3343606
United States-1985;United States;USA;1985;4.765776
United States-1986;United States;USA;1986;4.898404
United States-1987;United States;USA;1987;4.2147536
United States-1988;United States;USA;1988;3.6649997
United States-1989;United States;USA;1989;4.3015428
United States-1990;United States;USA;1990;4.7246766
United States-1991;United States;USA;1991;4.7242856
United States-1992;United States;USA;1992;4.261231
United States-1993;United States;USA;1993;4.5714097
United States-1994;United States;USA;1994;4.2548165
United States-1995;United States;USA;1995;4.762141
United States-1996;United States;USA;1996;5.0185714
United States-1997;United States;USA;1997;5.115221
United States-1998;United States;USA;1998;4.695757
United States-1999;United States;USA;1999;4.5834517
United States-2000;United States;USA;2000;4.027357
United States-2001;United States;USA;2001;3.421371
United States-2002;United States;USA;2002;4.0155067
United States-2003;United States;USA;2003;4.1800404
United States-2004;United States;USA;2004;4.1015115
United States-2005;United States;USA;2005;4.219231
United States-2006;United States;USA;2006;4.6788607
United States-2007;United States;USA;2007;4.3730087
United States-2008;United States;USA;2008;5.0045505
United States-2009;United States;USA;2009;5.8000064
United States-2010;United States;USA;2010;5.8405547
United States-2011;United States;USA;2011;6.8973193
United States-2012;United States;USA;2012;6.886334
United States-2013;United States;USA;2013;7.1346164
United States-2014;United States;USA;2014;7.262891
United States-2015;United States;USA;2015;7.468743
United States-2016;United States;USA;2016;8.285086
United States-2017;United States;USA;2017;9.082049
United States-2018;United States;USA;2018;8.964939
United States-2019;United States;USA;2019;9.315263
United States-2020;United States;USA;2020;10.532232
United States-2021;United States;USA;2021;10.655991
Upper-middle-income countries-1965;Upper-middle-income countries;;1965;4.3184595
Upper-middle-income countries-1966;Upper-middle-income countries;;1966;4.4615235
Upper-middle-income countries-1967;Upper-middle-income countries;;1967;4.273017
Upper-middle-income countries-1968;Upper-middle-income countries;;1968;4.6726136
Upper-middle-income countries-1969;Upper-middle-income countries;;1969;4.735554
Upper-middle-income countries-1970;Upper-middle-income countries;;1970;4.8067007
Upper-middle-income countries-1971;Upper-middle-income countries;;1971;4.719804
Upper-middle-income countries-1972;Upper-middle-income countries;;1972;4.7060046
Upper-middle-income countries-1973;Upper-middle-income countries;;1973;4.693267
Upper-middle-income countries-1974;Upper-middle-income countries;;1974;4.941558
Upper-middle-income countries-1975;Upper-middle-income countries;;1975;4.7602396
Upper-middle-income countries-1976;Upper-middle-income countries;;1976;4.931159
Upper-middle-income countries-1977;Upper-middle-income countries;;1977;5.0756516
Upper-middle-income countries-1978;Upper-middle-income countries;;1978;5.202713
Upper-middle-income countries-1979;Upper-middle-income countries;;1979;5.435871
Upper-middle-income countries-1980;Upper-middle-income countries;;1980;5.8015184
Upper-middle-income countries-1981;Upper-middle-income countries;;1981;5.998505
Upper-middle-income countries-1982;Upper-middle-income countries;;1982;5.939503
Upper-middle-income countries-1983;Upper-middle-income countries;;1983;6.0472345
Upper-middle-income countries-1984;Upper-middle-income countries;;1984;6.3457727
Upper-middle-income countries-1985;Upper-middle-income countries;;1985;7.0295277
Upper-middle-income countries-1986;Upper-middle-income countries;;1986;6.9211235
Upper-middle-income countries-1987;Upper-middle-income countries;;1987;6.8439164
Upper-middle-income countries-1988;Upper-middle-income countries;;1988;6.964938
Upper-middle-income countries-1989;Upper-middle-income countries;;1989;6.9093986
