id;Entity;Code;Year;Hydro
Switzerland-2021;Switzerland;CHE;2021;31.890774
Taiwan-1965;Taiwan;TWN;1965;10.86843
Taiwan-1966;Taiwan;TWN;1966;10.439054
Taiwan-1967;Taiwan;TWN;1967;9.467523
Taiwan-1968;Taiwan;TWN;1968;12.089816
Taiwan-1969;Taiwan;TWN;1969;9.123023
Taiwan-1970;Taiwan;TWN;1970;7.867681
Taiwan-1971;Taiwan;TWN;1971;6.759338
Taiwan-1972;Taiwan;TWN;1972;7.4420853
Taiwan-1973;Taiwan;TWN;1973;5.9530554
Taiwan-1974;Taiwan;TWN;1974;8.604859
Taiwan-1975;Taiwan;TWN;1975;8.733822
Taiwan-1976;Taiwan;TWN;1976;5.838051
Taiwan-1977;Taiwan;TWN;1977;4.9982214
Taiwan-1978;Taiwan;TWN;1978;5.2226777
Taiwan-1979;Taiwan;TWN;1979;4.524598
Taiwan-1980;Taiwan;TWN;1980;2.749599
Taiwan-1981;Taiwan;TWN;1981;4.8077273
Taiwan-1982;Taiwan;TWN;1982;4.297092
Taiwan-1983;Taiwan;TWN;1983;4.052549
Taiwan-1984;Taiwan;TWN;1984;3.4155867
Taiwan-1985;Taiwan;TWN;1985;4.465986
Taiwan-1986;Taiwan;TWN;1986;4.191734
Taiwan-1987;Taiwan;TWN;1987;3.4800556
Taiwan-1988;Taiwan;TWN;1988;2.6731179
Taiwan-1989;Taiwan;TWN;1989;2.6207952
Taiwan-1990;Taiwan;TWN;1990;3.2278013
Taiwan-1991;Taiwan;TWN;1991;1.8435191
Taiwan-1992;Taiwan;TWN;1992;2.9517674
Taiwan-1993;Taiwan;TWN;1993;1.7488519
Taiwan-1994;Taiwan;TWN;1994;2.0300536
Taiwan-1995;Taiwan;TWN;1995;1.8261933
Taiwan-1996;Taiwan;TWN;1996;1.7185277
Taiwan-1997;Taiwan;TWN;1997;1.7951086
Taiwan-1998;Taiwan;TWN;1998;2.001953
Taiwan-1999;Taiwan;TWN;1999;1.5585027
Taiwan-2000;Taiwan;TWN;2000;1.3189446
Taiwan-2001;Taiwan;TWN;2001;1.4175481
Taiwan-2002;Taiwan;TWN;2002;0.73955023
Taiwan-2003;Taiwan;TWN;2003;0.7679074
Taiwan-2004;Taiwan;TWN;2004;0.7745092
Taiwan-2005;Taiwan;TWN;2005;0.963311
Taiwan-2006;Taiwan;TWN;2006;0.93650126
Taiwan-2007;Taiwan;TWN;2007;0.96510035
Taiwan-2008;Taiwan;TWN;2008;0.96661776
Taiwan-2009;Taiwan;TWN;2009;0.8592098
Taiwan-2010;Taiwan;TWN;2010;0.8912163
Taiwan-2011;Taiwan;TWN;2011;0.85085857
Taiwan-2012;Taiwan;TWN;2012;1.2068933
Taiwan-2013;Taiwan;TWN;2013;1.1233313
Taiwan-2014;Taiwan;TWN;2014;0.8697575
Taiwan-2015;Taiwan;TWN;2015;0.8959219
Taiwan-2016;Taiwan;TWN;2016;1.2987136
Taiwan-2017;Taiwan;TWN;2017;1.0731953
Taiwan-2018;Taiwan;TWN;2018;0.86607224
Taiwan-2019;Taiwan;TWN;2019;1.0871145
Taiwan-2020;Taiwan;TWN;2020;0.6070697
Taiwan-2021;Taiwan;TWN;2021;0.6564165
Thailand-1965;Thailand;THA;1965;8.098696
Thailand-1966;Thailand;THA;1966;8.597767
Thailand-1967;Thailand;THA;1967;9.705655
Thailand-1968;Thailand;THA;1968;7.769662
Thailand-1969;Thailand;THA;1969;5.4768367
Thailand-1970;Thailand;THA;1970;7.854706
Thailand-1971;Thailand;THA;1971;8.126887
Thailand-1972;Thailand;THA;1972;5.650623
Thailand-1973;Thailand;THA;1973;5.797546
Thailand-1974;Thailand;THA;1974;7.2853966
Thailand-1975;Thailand;THA;1975;9.127364
Thailand-1976;Thailand;THA;1976;9.248512
Thailand-1977;Thailand;THA;1977;7.5471907
Thailand-1978;Thailand;THA;1978;4.5728025
Thailand-1979;Thailand;THA;1979;6.6539116
Thailand-1980;Thailand;THA;1980;2.589578
Thailand-1981;Thailand;THA;1981;6.015194
Thailand-1982;Thailand;THA;1982;7.5709677
Thailand-1983;Thailand;THA;1983;6.5891356
Thailand-1984;Thailand;THA;1984;6.626251
Thailand-1985;Thailand;THA;1985;5.7355323
Thailand-1986;Thailand;THA;1986;8.074997
Thailand-1987;Thailand;THA;1987;5.1872444
Thailand-1988;Thailand;THA;1988;4.2251425
Thailand-1989;Thailand;THA;1989;5.4124346
Thailand-1990;Thailand;THA;1990;4.051181
Thailand-1991;Thailand;THA;1991;3.376343
Thailand-1992;Thailand;THA;1992;2.847637
Thailand-1993;Thailand;THA;1993;2.1781178
Thailand-1994;Thailand;THA;1994;2.368511
Thailand-1995;Thailand;THA;1995;3.168196
Thailand-1996;Thailand;THA;1996;3.0637734
Thailand-1997;Thailand;THA;1997;2.8585992
Thailand-1998;Thailand;THA;1998;2.2295802
Thailand-1999;Thailand;THA;1999;1.4086717
Thailand-2000;Thailand;THA;2000;2.347993
Thailand-2001;Thailand;THA;2001;2.3181396
Thailand-2002;Thailand;THA;2002;2.5349517
Thailand-2003;Thailand;THA;2003;2.2917788
Thailand-2004;Thailand;THA;2004;1.7158674
Thailand-2005;Thailand;THA;2005;1.5895143
Thailand-2006;Thailand;THA;2006;2.1678722
Thailand-2007;Thailand;THA;2007;2.0660908
Thailand-2008;Thailand;THA;2008;1.76759
Thailand-2009;Thailand;THA;2009;1.6958727
Thailand-2010;Thailand;THA;2010;1.2140607
Thailand-2011;Thailand;THA;2011;1.7460041
Thailand-2012;Thailand;THA;2012;1.7216157
Thailand-2013;Thailand;THA;2013;1.0925756
Thailand-2014;Thailand;THA;2014;1.0047046
Thailand-2015;Thailand;THA;2015;0.7114853
Thailand-2016;Thailand;THA;2016;0.6530386
Thailand-2017;Thailand;THA;2017;0.84391963
Thailand-2018;Thailand;THA;2018;1.3195095
Thailand-2019;Thailand;THA;2019;1.0914316
Thailand-2020;Thailand;THA;2020;0.8466403
Thailand-2021;Thailand;THA;2021;0.8369817
Trinidad and Tobago-1965;Trinidad and Tobago;TTO;1965;0
Trinidad and Tobago-1966;Trinidad and Tobago;TTO;1966;0
Trinidad and Tobago-1967;Trinidad and Tobago;TTO;1967;0
Trinidad and Tobago-1968;Trinidad and Tobago;TTO;1968;0
Trinidad and Tobago-1969;Trinidad and Tobago;TTO;1969;0
Trinidad and Tobago-1970;Trinidad and Tobago;TTO;1970;0
Trinidad and Tobago-1971;Trinidad and Tobago;TTO;1971;0
Trinidad and Tobago-1972;Trinidad and Tobago;TTO;1972;0
Trinidad and Tobago-1973;Trinidad and Tobago;TTO;1973;0
Trinidad and Tobago-1974;Trinidad and Tobago;TTO;1974;0
Trinidad and Tobago-1975;Trinidad and Tobago;TTO;1975;0
Trinidad and Tobago-1976;Trinidad and Tobago;TTO;1976;0
Trinidad and Tobago-1977;Trinidad and Tobago;TTO;1977;0
Trinidad and Tobago-1978;Trinidad and Tobago;TTO;1978;0
Trinidad and Tobago-1979;Trinidad and Tobago;TTO;1979;0
Trinidad and Tobago-1980;Trinidad and Tobago;TTO;1980;0
Trinidad and Tobago-1981;Trinidad and Tobago;TTO;1981;0
Trinidad and Tobago-1982;Trinidad and Tobago;TTO;1982;0
Trinidad and Tobago-1983;Trinidad and Tobago;TTO;1983;0
Trinidad and Tobago-1984;Trinidad and Tobago;TTO;1984;0
Trinidad and Tobago-1985;Trinidad and Tobago;TTO;1985;0
Trinidad and Tobago-1986;Trinidad and Tobago;TTO;1986;0
Trinidad and Tobago-1987;Trinidad and Tobago;TTO;1987;0
Trinidad and Tobago-1988;Trinidad and Tobago;TTO;1988;0
Trinidad and Tobago-1989;Trinidad and Tobago;TTO;1989;0
Trinidad and Tobago-1990;Trinidad and Tobago;TTO;1990;0
Trinidad and Tobago-1991;Trinidad and Tobago;TTO;1991;0
Trinidad and Tobago-1992;Trinidad and Tobago;TTO;1992;0
Trinidad and Tobago-1993;Trinidad and Tobago;TTO;1993;0
Trinidad and Tobago-1994;Trinidad and Tobago;TTO;1994;0
Trinidad and Tobago-1995;Trinidad and Tobago;TTO;1995;0
Trinidad and Tobago-1996;Trinidad and Tobago;TTO;1996;0
Trinidad and Tobago-1997;Trinidad and Tobago;TTO;1997;0
Trinidad and Tobago-1998;Trinidad and Tobago;TTO;1998;0
Trinidad and Tobago-1999;Trinidad and Tobago;TTO;1999;0
Trinidad and Tobago-2000;Trinidad and Tobago;TTO;2000;0
Trinidad and Tobago-2001;Trinidad and Tobago;TTO;2001;0
Trinidad and Tobago-2002;Trinidad and Tobago;TTO;2002;0
Trinidad and Tobago-2003;Trinidad and Tobago;TTO;2003;0
Trinidad and Tobago-2004;Trinidad and Tobago;TTO;2004;0
Trinidad and Tobago-2005;Trinidad and Tobago;TTO;2005;0
Trinidad and Tobago-2006;Trinidad and Tobago;TTO;2006;0
Trinidad and Tobago-2007;Trinidad and Tobago;TTO;2007;0
Trinidad and Tobago-2008;Trinidad and Tobago;TTO;2008;0
Trinidad and Tobago-2009;Trinidad and Tobago;TTO;2009;0
Trinidad and Tobago-2010;Trinidad and Tobago;TTO;2010;0
Trinidad and Tobago-2011;Trinidad and Tobago;TTO;2011;0
Trinidad and Tobago-2012;Trinidad and Tobago;TTO;2012;0
Trinidad and Tobago-2013;Trinidad and Tobago;TTO;2013;0
Trinidad and Tobago-2014;Trinidad and Tobago;TTO;2014;0
Trinidad and Tobago-2015;Trinidad and Tobago;TTO;2015;0
Trinidad and Tobago-2016;Trinidad and Tobago;TTO;2016;0
Trinidad and Tobago-2017;Trinidad and Tobago;TTO;2017;0
Trinidad and Tobago-2018;Trinidad and Tobago;TTO;2018;0
Trinidad and Tobago-2019;Trinidad and Tobago;TTO;2019;0
Trinidad and Tobago-2020;Trinidad and Tobago;TTO;2020;0
Trinidad and Tobago-2021;Trinidad and Tobago;TTO;2021;0
Turkey-1965;Turkey;TUR;1965;7.0469694
Turkey-1966;Turkey;TUR;1966;6.5897694
Turkey-1967;Turkey;TUR;1967;6.4885964
Turkey-1968;Turkey;TUR;1968;7.425532
Turkey-1969;Turkey;TUR;1969;7.3801084
Turkey-1970;Turkey;TUR;1970;6.1138415
Turkey-1971;Turkey;TUR;1971;4.7531495
Turkey-1972;Turkey;TUR;1972;5.2223997
Turkey-1973;Turkey;TUR;1973;3.7442226
Turkey-1974;Turkey;TUR;1974;4.7325606
Turkey-1975;Turkey;TUR;1975;7.47023
Turkey-1976;Turkey;TUR;1976;9.409071
Turkey-1977;Turkey;TUR;1977;8.798902
Turkey-1978;Turkey;TUR;1978;9.064287
Turkey-1979;Turkey;TUR;1979;10.591089
Turkey-1980;Turkey;TUR;1980;11.241796
Turkey-1981;Turkey;TUR;1981;12.386117
Turkey-1982;Turkey;TUR;1982;12.745108
Turkey-1983;Turkey;TUR;1983;9.873127
Turkey-1984;Turkey;TUR;1984;11.098963
Turkey-1985;Turkey;TUR;1985;9.224896
Turkey-1986;Turkey;TUR;1986;8.34488
Turkey-1987;Turkey;TUR;1987;11.479019
Turkey-1988;Turkey;TUR;1988;16.231731
Turkey-1989;Turkey;TUR;1989;10.248438
Turkey-1990;Turkey;TUR;1990;12.179259
Turkey-1991;Turkey;TUR;1991;11.691105
Turkey-1992;Turkey;TUR;1992;13.021931
Turkey-1993;Turkey;TUR;1993;15.311311
Turkey-1994;Turkey;TUR;1994;14.244038
Turkey-1995;Turkey;TUR;1995;14.7899885
Turkey-1996;Turkey;TUR;1996;15.441066
Turkey-1997;Turkey;TUR;1997;14.521226
Turkey-1998;Turkey;TUR;1998;15.018119
Turkey-1999;Turkey;TUR;1999;12.66547
Turkey-2000;Turkey;TUR;2000;10.55969
Turkey-2001;Turkey;TUR;2001;8.978266
Turkey-2002;Turkey;TUR;2002;11.437141
Turkey-2003;Turkey;TUR;2003;11.255766
Turkey-2004;Turkey;TUR;2004;13.623309
Turkey-2005;Turkey;TUR;2005;11.364723
Turkey-2006;Turkey;TUR;2006;11.3844185
Turkey-2007;Turkey;TUR;2007;8.6321745
Turkey-2008;Turkey;TUR;2008;7.934018
Turkey-2009;Turkey;TUR;2009;8.40862
Turkey-2010;Turkey;TUR;2010;11.411336
Turkey-2011;Turkey;TUR;2011;10.7271385
Turkey-2012;Turkey;TUR;2012;11.09997
Turkey-2013;Turkey;TUR;2013;11.411603
Turkey-2014;Turkey;TUR;2014;7.530734
Turkey-2015;Turkey;TUR;2015;11.275583
Turkey-2016;Turkey;TUR;2016;10.669019
Turkey-2017;Turkey;TUR;2017;8.668245
Turkey-2018;Turkey;TUR;2018;8.9715605
Turkey-2019;Turkey;TUR;2019;12.763903
Turkey-2020;Turkey;TUR;2020;11.462695
Turkey-2021;Turkey;TUR;2021;7.6846533
Turkmenistan-1985;Turkmenistan;TKM;1985;0.006192074
Turkmenistan-1986;Turkmenistan;TKM;1986;0.0049751503
Turkmenistan-1987;Turkmenistan;TKM;1987;0.0050011007
Turkmenistan-1988;Turkmenistan;TKM;1988;0.0049674627
Turkmenistan-1989;Turkmenistan;TKM;1989;0.0048344634
Turkmenistan-1990;Turkmenistan;TKM;1990;0.0058338353
Turkmenistan-1991;Turkmenistan;TKM;1991;0.0056805327
Turkmenistan-1992;Turkmenistan;TKM;1992;0.008334941
Turkmenistan-1993;Turkmenistan;TKM;1993;0.012083901
Turkmenistan-1994;Turkmenistan;TKM;1994;0.009070907
Turkmenistan-1995;Turkmenistan;TKM;1995;0.011020049
Turkmenistan-1996;Turkmenistan;TKM;1996;0.00944812
Turkmenistan-1997;Turkmenistan;TKM;1997;0.012338526
Turkmenistan-1998;Turkmenistan;TKM;1998;0.011901928
Turkmenistan-1999;Turkmenistan;TKM;1999;0.0103807915
Turkmenistan-2000;Turkmenistan;TKM;2000;0.007789437
Turkmenistan-2001;Turkmenistan;TKM;2001;0.006134593
Turkmenistan-2002;Turkmenistan;TKM;2002;0.0072076363
Turkmenistan-2003;Turkmenistan;TKM;2003;0.005189047
Turkmenistan-2004;Turkmenistan;TKM;2004;0.0052081347
Turkmenistan-2005;Turkmenistan;TKM;2005;0.005111974
Turkmenistan-2006;Turkmenistan;TKM;2006;0.0050275014
Turkmenistan-2007;Turkmenistan;TKM;2007;0.00514901
Turkmenistan-2008;Turkmenistan;TKM;2008;0.0062377746
Turkmenistan-2009;Turkmenistan;TKM;2009;0.0038020334
Turkmenistan-2010;Turkmenistan;TKM;2010;0.0035060823
Turkmenistan-2011;Turkmenistan;TKM;2011;0.0031388074
Turkmenistan-2012;Turkmenistan;TKM;2012;0.0028608853
Turkmenistan-2013;Turkmenistan;TKM;2013;0.003199807
Turkmenistan-2014;Turkmenistan;TKM;2014;0.0030771124
Turkmenistan-2015;Turkmenistan;TKM;2015;0.002553907
Turkmenistan-2016;Turkmenistan;TKM;2016;0.0025624805
Turkmenistan-2017;Turkmenistan;TKM;2017;0.0025724638
Turkmenistan-2018;Turkmenistan;TKM;2018;0.002295435
Turkmenistan-2019;Turkmenistan;TKM;2019;0.002103815
Turkmenistan-2020;Turkmenistan;TKM;2020;0.0022327248
Turkmenistan-2021;Turkmenistan;TKM;2021;0.0033958037
USSR-1965;USSR;OWID_USS;1965;3.4813333
USSR-1966;USSR;OWID_USS;1966;3.6910224
USSR-1967;USSR;OWID_USS;1967;3.3877106
USSR-1968;USSR;OWID_USS;1968;3.8358662
USSR-1969;USSR;OWID_USS;1969;4.067017
USSR-1970;USSR;OWID_USS;1970;4.1746306
USSR-1971;USSR;OWID_USS;1971;4.0343986
USSR-1972;USSR;OWID_USS;1972;3.7400339
USSR-1973;USSR;OWID_USS;1973;3.5433114
USSR-1974;USSR;OWID_USS;1974;3.623434
USSR-1975;USSR;OWID_USS;1975;3.294978
USSR-1976;USSR;OWID_USS;1976;3.416684
USSR-1977;USSR;OWID_USS;1977;3.5416842
USSR-1978;USSR;OWID_USS;1978;3.918541
USSR-1979;USSR;OWID_USS;1979;3.8662982
USSR-1980;USSR;OWID_USS;1980;4.043397
USSR-1981;USSR;OWID_USS;1981;4.019434
USSR-1982;USSR;OWID_USS;1982;3.6683857
USSR-1983;USSR;OWID_USS;1983;3.7095659
USSR-1984;USSR;OWID_USS;1984;4.0228815
Ukraine-1985;Ukraine;UKR;1985;1.1391944
Ukraine-1986;Ukraine;UKR;1986;1.1281
Ukraine-1987;Ukraine;UKR;1987;0.99460196
Ukraine-1988;Ukraine;UKR;1988;1.2357125
Ukraine-1989;Ukraine;UKR;1989;1.0963215
Ukraine-1990;Ukraine;UKR;1990;0.9731684
Ukraine-1991;Ukraine;UKR;1991;1.1563052
Ukraine-1992;Ukraine;UKR;1992;0.92114043
Ukraine-1993;Ukraine;UKR;1993;1.4715108
Ukraine-1994;Ukraine;UKR;1994;1.8900633
Ukraine-1995;Ukraine;UKR;1995;1.5910708
Ukraine-1996;Ukraine;UKR;1996;1.4804907
Ukraine-1997;Ukraine;UKR;1997;1.7526177
Ukraine-1998;Ukraine;UKR;1998;2.9003172
Ukraine-1999;Ukraine;UKR;1999;2.679764
Ukraine-2000;Ukraine;UKR;2000;2.1026812
Ukraine-2001;Ukraine;UKR;2001;2.2616587
Ukraine-2002;Ukraine;UKR;2002;1.8090997
Ukraine-2003;Ukraine;UKR;2003;1.6829498
Ukraine-2004;Ukraine;UKR;2004;2.135611
Ukraine-2005;Ukraine;UKR;2005;2.2049546
Ukraine-2006;Ukraine;UKR;2006;2.2571523
Ukraine-2007;Ukraine;UKR;2007;1.772723
Ukraine-2008;Ukraine;UKR;2008;2.0709536
Ukraine-2009;Ukraine;UKR;2009;2.505251
Ukraine-2010;Ukraine;UKR;2010;2.558276
Ukraine-2011;Ukraine;UKR;2011;2.0471513
Ukraine-2012;Ukraine;UKR;2012;1.9911253
Ukraine-2013;Ukraine;UKR;2013;2.7471335
Ukraine-2014;Ukraine;UKR;2014;1.9007795
Ukraine-2015;Ukraine;UKR;2015;1.4482784
Ukraine-2016;Ukraine;UKR;2016;1.9569995
Ukraine-2017;Ukraine;UKR;2017;2.4414473
Ukraine-2018;Ukraine;UKR;2018;2.7262018
Ukraine-2019;Ukraine;UKR;2019;1.7914127
Ukraine-2020;Ukraine;UKR;2020;2.1637127
Ukraine-2021;Ukraine;UKR;2021;2.9429371
United Arab Emirates-1965;United Arab Emirates;ARE;1965;0
United Arab Emirates-1966;United Arab Emirates;ARE;1966;0
United Arab Emirates-1967;United Arab Emirates;ARE;1967;0
United Arab Emirates-1968;United Arab Emirates;ARE;1968;0
United Arab Emirates-1969;United Arab Emirates;ARE;1969;0
United Arab Emirates-1970;United Arab Emirates;ARE;1970;0
United Arab Emirates-1971;United Arab Emirates;ARE;1971;0
United Arab Emirates-1972;United Arab Emirates;ARE;1972;0
United Arab Emirates-1973;United Arab Emirates;ARE;1973;0
United Arab Emirates-1974;United Arab Emirates;ARE;1974;0
United Arab Emirates-1975;United Arab Emirates;ARE;1975;0
United Arab Emirates-1976;United Arab Emirates;ARE;1976;0
United Arab Emirates-1977;United Arab Emirates;ARE;1977;0
United Arab Emirates-1978;United Arab Emirates;ARE;1978;0
United Arab Emirates-1979;United Arab Emirates;ARE;1979;0
United Arab Emirates-1980;United Arab Emirates;ARE;1980;0
United Arab Emirates-1981;United Arab Emirates;ARE;1981;0
United Arab Emirates-1982;United Arab Emirates;ARE;1982;0
United Arab Emirates-1983;United Arab Emirates;ARE;1983;0
United Arab Emirates-1984;United Arab Emirates;ARE;1984;0
United Arab Emirates-1985;United Arab Emirates;ARE;1985;0
United Arab Emirates-1986;United Arab Emirates;ARE;1986;0
United Arab Emirates-1987;United Arab Emirates;ARE;1987;0
United Arab Emirates-1988;United Arab Emirates;ARE;1988;0
United Arab Emirates-1989;United Arab Emirates;ARE;1989;0
United Arab Emirates-1990;United Arab Emirates;ARE;1990;0
United Arab Emirates-1991;United Arab Emirates;ARE;1991;0
United Arab Emirates-1992;United Arab Emirates;ARE;1992;0
United Arab Emirates-1993;United Arab Emirates;ARE;1993;0
United Arab Emirates-1994;United Arab Emirates;ARE;1994;0
United Arab Emirates-1995;United Arab Emirates;ARE;1995;0
United Arab Emirates-1996;United Arab Emirates;ARE;1996;0
United Arab Emirates-1997;United Arab Emirates;ARE;1997;0
United Arab Emirates-1998;United Arab Emirates;ARE;1998;0
United Arab Emirates-1999;United Arab Emirates;ARE;1999;0
United Arab Emirates-2000;United Arab Emirates;ARE;2000;0
United Arab Emirates-2001;United Arab Emirates;ARE;2001;0
United Arab Emirates-2002;United Arab Emirates;ARE;2002;0
United Arab Emirates-2003;United Arab Emirates;ARE;2003;0
United Arab Emirates-2004;United Arab Emirates;ARE;2004;0
United Arab Emirates-2005;United Arab Emirates;ARE;2005;0
United Arab Emirates-2006;United Arab Emirates;ARE;2006;0
United Arab Emirates-2007;United Arab Emirates;ARE;2007;0
United Arab Emirates-2008;United Arab Emirates;ARE;2008;0
United Arab Emirates-2009;United Arab Emirates;ARE;2009;0
United Arab Emirates-2010;United Arab Emirates;ARE;2010;0
United Arab Emirates-2011;United Arab Emirates;ARE;2011;0
United Arab Emirates-2012;United Arab Emirates;ARE;2012;0
United Arab Emirates-2013;United Arab Emirates;ARE;2013;0
United Arab Emirates-2014;United Arab Emirates;ARE;2014;0
United Arab Emirates-2015;United Arab Emirates;ARE;2015;0
United Arab Emirates-2016;United Arab Emirates;ARE;2016;0
United Arab Emirates-2017;United Arab Emirates;ARE;2017;0
United Arab Emirates-2018;United Arab Emirates;ARE;2018;0
United Arab Emirates-2019;United Arab Emirates;ARE;2019;0
United Arab Emirates-2020;United Arab Emirates;ARE;2020;0
United Kingdom-1965;United Kingdom;GBR;1965;0.58878726
United Kingdom-1966;United Kingdom;GBR;1966;0.57627946
United Kingdom-1967;United Kingdom;GBR;1967;0.620428
United Kingdom-1968;United Kingdom;GBR;1968;0.4564072
United Kingdom-1969;United Kingdom;GBR;1969;0.38531396
United Kingdom-1970;United Kingdom;GBR;1970;0.52578115
United Kingdom-1971;United Kingdom;GBR;1971;0.39834356
United Kingdom-1972;United Kingdom;GBR;1972;0.39256626
United Kingdom-1973;United Kingdom;GBR;1973;0.4255182
United Kingdom-1974;United Kingdom;GBR;1974;0.4752093
United Kingdom-1975;United Kingdom;GBR;1975;0.47519854
United Kingdom-1976;United Kingdom;GBR;1976;0.5503049
United Kingdom-1977;United Kingdom;GBR;1977;0.47088912
United Kingdom-1978;United Kingdom;GBR;1978;0.4820574
United Kingdom-1979;United Kingdom;GBR;1979;0.48675346
United Kingdom-1980;United Kingdom;GBR;1980;0.49102557
United Kingdom-1981;United Kingdom;GBR;1981;0.5643997
United Kingdom-1982;United Kingdom;GBR;1982;0.58695453
